location_id,date,year,microalgae,density,classification,temperature (°C),depth (m),currents (Sv),salinity (ups),wind (m/s)
46,2021-10-31,2020,Akashiwo sanguínea,85172.36315216243,2,16.695612357817023,29.2371494805995,1.618763391493392,31.171760295437707,7.096149655874546
5,2021-11-20,2020,Akashiwo sanguínea,72325.32986652094,1,15.00304943949855,14.401771587751211,1.8231839048352863,31.59211655388153,1.3609288243975293
50,2020-02-11,2022,Akashiwo sanguínea,68518.81025860916,1,25.329517399039133,15.334712820891971,1.4503621361904988,34.8880052636312,12.254482082434794
41,2021-04-13,2023,Akashiwo sanguínea,53351.17267317367,1,17.239191213005586,95.6237847673146,0.28180346379036325,36.9029698577345,3.2724991344670418
50,2021-06-30,2022,Akashiwo sanguínea,1753.1742813718777,0,10.401462471483905,15.90615035800348,1.326293393762484,34.66011078101713,10.58370426724029
14,2023-08-03,2023,Akashiwo sanguínea,89687.51935893492,2,22.924279401132104,4.901504428496695,1.7889930069067768,33.37521328574581,17.49966151734121
2,2023-06-23,2022,Akashiwo sanguínea,137749.8664463463,3,22.5699457600799,37.07026698699818,1.4874446414257207,30.578345705291383,8.194080604952356
47,2022-05-15,2021,Akashiwo sanguínea,79580.00203252361,1,29.5498771140173,62.999331228555235,0.4625657518358164,35.574465425702215,8.772316067865075
46,2022-11-13,2021,Akashiwo sanguínea,47484.508546436955,1,19.775332342220327,24.63999601849177,1.56888267631357,38.75180805563575,11.237306624450266
19,2021-07-31,2020,Akashiwo sanguínea,102150.2868043976,3,26.516379784553614,54.721984443096204,0.14240896836095707,30.010271451196523,16.476351245050672
12,2022-03-28,2022,Akashiwo sanguínea,33001.537542977596,1,12.342236284935133,36.19727986622282,1.3943266697149954,38.67814695788911,19.47303810502449
15,2022-05-04,2020,Akashiwo sanguínea,148582.86437268392,3,10.699411518393433,30.335254695053226,1.870315279120456,35.32029958852581,17.42987824145267
9,2020-07-01,2020,Akashiwo sanguínea,75976.61909102042,1,14.259144993102488,38.87431278015458,0.6553881218665949,39.06534034861137,1.468942723599329
35,2021-06-01,2022,Akashiwo sanguínea,18455.50069796537,0,13.798830753245909,36.186894206568695,1.129730887132094,30.564068164343574,1.9767382021001256
48,2020-11-24,2022,Akashiwo sanguínea,138142.22936765722,3,22.90848082631789,13.40151443706603,1.0386396398943125,38.11491572949154,4.94716810210927
1,2022-01-31,2022,Akashiwo sanguínea,111642.2404545217,3,11.437379670773753,36.35445886573736,0.9892624072885916,38.584385602153795,6.676551427439978
29,2022-11-05,2023,Akashiwo sanguínea,137452.12718422702,3,26.224179185103832,52.05498154036231,0.8470749853473212,35.80991258243011,7.428180949916634
2,2021-01-13,2020,Akashiwo sanguínea,45296.92289223057,1,13.824497256248415,39.74959324032744,0.8895429761015716,33.414516431530544,1.2896364468292854
35,2022-09-12,2023,Akashiwo sanguínea,72756.92876555075,1,22.884809826267386,80.34483859054687,0.5832783356297326,38.32607460577493,13.375631403764636
36,2023-10-14,2022,Akashiwo sanguínea,106548.71957840242,3,14.397152682696765,26.580385746813317,0.7688683897545265,33.28179446959664,6.826476805845556
26,2023-03-15,2022,Akashiwo sanguínea,80163.57861623589,3,21.721301428679627,86.58825675837092,1.4329607402344822,36.72865522930918,8.96091470958942
25,2020-01-30,2023,Akashiwo sanguínea,130146.35613470011,3,18.83310555130174,51.764447198506225,0.5031905808336989,34.463179026161065,17.340419048930215
39,2022-01-15,2023,Akashiwo sanguínea,49716.28916022801,1,22.51620903010789,89.92205750922848,0.9317821218945461,38.02977713838405,11.04249846076323
28,2022-05-14,2022,Akashiwo sanguínea,12834.917605334911,0,10.85853474902903,57.361626270643896,1.4118692416807188,34.94564742491566,14.003981955147065
38,2020-04-16,2021,Akashiwo sanguínea,104031.98961397122,3,10.469976825640439,51.211441917926884,1.1167975098903962,32.287264651239404,16.826696243296833
25,2020-10-10,2021,Akashiwo sanguínea,126723.23135743459,3,28.11535645337895,75.06818793044552,1.1740687449916738,35.56837006671895,13.386124134546991
35,2021-04-07,2023,Akashiwo sanguínea,39635.12956491075,1,26.13564914482437,84.42521040255289,0.8778296833046901,33.334577052118085,0.12679517795194384
1,2022-01-23,2023,Akashiwo sanguínea,131013.59269073799,3,14.552740325797341,96.80943653004877,0.4376636800951643,32.13563691565122,15.082417543577671
5,2022-02-04,2023,Akashiwo sanguínea,106577.6449642497,3,24.751626504095135,86.49073680499905,1.8389036807931676,37.59974735077886,8.821116229072238
9,2020-07-26,2022,Akashiwo sanguínea,79868.86820762066,1,20.48876225872459,20.28890645880974,1.3206690882086902,31.402634433339678,8.173410409300581
24,2023-01-02,2020,Akashiwo sanguínea,133750.08894591406,3,21.982339687753115,78.45601246211619,0.020705380184155908,32.40276141485035,9.526239696397354
15,2021-12-21,2023,Akashiwo sanguínea,62470.32021540244,1,24.059934214177346,27.57980969387703,1.4738156090481498,33.142121663280086,3.726798772252189
40,2020-08-07,2021,Akashiwo sanguínea,58637.42476777146,1,27.238880449077303,9.20452344218823,0.6959606712320545,30.499476011020803,2.522090905759964
31,2022-01-22,2022,Akashiwo sanguínea,17890.90109956904,0,12.895071811835624,11.461356055048766,1.6703878387141347,30.82953883468096,6.235138563874305
21,2023-07-02,2023,Akashiwo sanguínea,107764.76216439874,3,20.521356929338285,61.33726330151013,0.04002832474237539,33.1336947937082,16.099343384699704
33,2021-12-25,2020,Akashiwo sanguínea,144325.6884008777,3,25.437503119140203,4.578705918076087,1.8546708050489369,39.18484291016894,11.099770429732471
28,2020-06-11,2020,Akashiwo sanguínea,115666.88267809717,3,23.957906853151464,16.754413746122086,0.48088696170169487,34.00540531797039,2.071189246161216
8,2020-12-14,2023,Akashiwo sanguínea,33143.48934444253,1,16.18133172192576,3.3992033312259973,0.17049912744337248,36.74062856788256,18.753529135290385
5,2020-10-13,2021,Akashiwo sanguínea,1041.7652519280007,0,13.842754716286665,2.4526419964137514,1.8801263698753565,31.15055511876996,8.08294740964962
25,2021-10-23,2020,Akashiwo sanguínea,66789.40448698164,1,24.264399504866287,10.960048313564608,0.9571741724991571,32.60386734469522,6.892449530187028
47,2020-11-25,2023,Akashiwo sanguínea,24567.815880611393,0,16.27298883675845,76.12016522541572,0.2320389405042691,39.92139591414308,0.636069868044129
22,2020-09-24,2020,Akashiwo sanguínea,36823.609190519106,1,26.288420232684413,47.21289504401355,0.3501548961183907,35.90688576609539,14.212719113776389
48,2021-08-28,2022,Akashiwo sanguínea,141032.08990864488,3,22.15445560304785,81.64796712924557,1.540850551848985,36.10929800028802,14.73131027665881
26,2020-01-31,2023,Akashiwo sanguínea,12839.143306242202,0,10.641441046585193,79.01150881832407,0.1912538167732858,37.15912473660663,6.411021420576621
50,2022-05-15,2023,Akashiwo sanguínea,142888.48641077225,3,20.357941278358446,9.853495096850972,1.0724785788095197,33.48553182499154,9.113726303556032
12,2022-09-04,2022,Akashiwo sanguínea,104698.27134414925,3,12.054281822787487,56.16438713910223,1.0533404624369398,35.42155969558714,9.268772407616826
11,2020-07-25,2023,Akashiwo sanguínea,39708.772536672295,1,27.28736238086892,31.382878806354697,1.3498103169997089,36.96028351013064,17.05721983908736
35,2022-03-05,2023,Akashiwo sanguínea,75881.0692226938,1,10.080353099047958,23.978499712569512,0.8453695562084118,30.552266245980636,8.43793713823813
16,2020-03-25,2021,Akashiwo sanguínea,4454.114138516091,0,29.02125600378598,76.40330411928204,0.8203037453747668,33.12246935865342,0.29498616311375514
16,2022-12-28,2023,Akashiwo sanguínea,80155.09974089301,3,17.84719978406791,85.00784061370263,0.8926616708448112,39.89298349390539,6.203264190517843
48,2023-01-22,2022,Akashiwo sanguínea,123605.38051447779,3,14.66124349770633,36.14006356081071,1.9651355401137833,37.46318463465958,4.571158689898558
13,2021-10-12,2022,Akashiwo sanguínea,113362.06581204728,3,16.404896043215565,1.0710912062653177,0.06762698694507585,36.92643057828968,12.132540175521086
15,2023-11-10,2020,Akashiwo sanguínea,30468.147358512986,3,17.817438239797085,17.885439160484605,1.6473692851856878,36.21078532441924,5.308289797006478
7,2021-04-30,2023,Akashiwo sanguínea,113344.3723060988,3,29.84360840258728,25.31307561008792,1.4795446009130737,34.35460501663578,6.285066222520879
16,2022-04-15,2020,Akashiwo sanguínea,96472.3793706786,2,27.358102476897255,94.85865640517054,1.738989493164529,36.12092481119443,12.126764065593179
31,2020-11-04,2023,Akashiwo sanguínea,52395.41427830855,1,13.470229467009087,10.355929514568018,0.8457506870387619,35.68997262576053,13.091611558070142
12,2023-12-01,2023,Akashiwo sanguínea,19957.623337707962,0,17.51644985480514,34.04596153039271,0.8039654881390486,31.726610443580764,7.693276036974163
20,2023-04-19,2020,Akashiwo sanguínea,80849.49725038964,3,10.419890624304212,65.37345026583093,0.21292110658332497,31.13355472468402,15.480600852546786
32,2021-01-26,2023,Akashiwo sanguínea,137419.76996934705,3,15.382360234082576,7.332331492224753,0.5214342317488063,32.79851080777201,3.1562276061655603
22,2022-08-05,2022,Akashiwo sanguínea,97723.97072610984,2,11.364502873687002,20.729801636005973,0.7905020871792026,35.050815204676475,4.877382563637463
2,2021-08-29,2021,Akashiwo sanguínea,15090.106936953362,0,28.35223976616192,56.51015932873465,0.15783182287559216,34.20916206843561,8.341205751193005
12,2021-11-15,2023,Akashiwo sanguínea,46545.76079638208,1,23.34323325823035,82.65875319939452,0.04802261845016087,35.53905335154393,16.37169629097427
29,2022-01-28,2023,Akashiwo sanguínea,45381.094095781555,1,11.749283574604325,58.38747211308978,1.739254118813518,30.153027944295015,7.33522349432387
40,2022-12-16,2023,Akashiwo sanguínea,122655.11492950506,3,26.851558850322846,7.871117604986666,1.993685999713366,36.01160942740694,2.4022081512500426
23,2023-07-16,2021,Akashiwo sanguínea,14794.426109452868,0,13.45507712161643,96.95661752029142,0.0735741872345157,34.28393040316729,13.716160922741754
16,2021-03-24,2021,Akashiwo sanguínea,47355.687283553314,1,10.456968108508233,91.4783293808915,1.1935193052021116,30.84197294469264,7.827727957166211
21,2021-02-17,2022,Akashiwo sanguínea,1175.5306553465682,0,11.640062262310071,43.071286499392706,1.217060870127909,36.50405633294501,18.477371954427632
49,2022-09-09,2021,Akashiwo sanguínea,14434.40681836818,0,19.03983909459445,11.80889749126235,1.496950162476791,34.19965314252666,13.697757069529263
4,2021-05-04,2021,Akashiwo sanguínea,41315.866042551505,1,18.268968983192416,39.943014509677774,0.8549238652217488,30.04679127151492,4.526700718171568
29,2023-05-10,2022,Akashiwo sanguínea,118967.13925412796,3,28.767874659556448,63.88071252867557,0.42056078681584563,36.81941763470098,18.652687229771963
41,2021-12-04,2022,Akashiwo sanguínea,92201.26564646068,2,11.083114267472382,49.090661056959895,0.9613233423242358,32.882051988521155,2.2075145947175123
30,2023-06-19,2021,Akashiwo sanguínea,144156.0564436683,3,27.064746695893234,13.746325532801574,0.47094882589042397,34.379420893318084,16.855097554110067
9,2022-08-22,2023,Akashiwo sanguínea,40917.732918263515,1,15.969515184800356,76.0212361174067,0.05390024345082978,38.80905892456302,17.96955236899579
15,2023-08-03,2020,Akashiwo sanguínea,89385.0384107793,2,22.028683322249563,86.4523587598298,1.6204154842006782,31.61559457458054,1.588180905894514
41,2022-03-21,2021,Akashiwo sanguínea,139280.65214994244,3,17.38642097463022,35.7902540522112,0.40998947890573767,30.638030432556334,18.71641319074434
6,2022-11-15,2020,Akashiwo sanguínea,74214.88937380622,1,13.712089469782063,62.80433530393259,0.9689779200442579,32.05580000062179,1.478041420667917
14,2021-01-08,2022,Akashiwo sanguínea,9665.963922810839,0,15.157251960662329,97.5832693051398,1.1795519018420102,30.209930442451817,19.984011613800313
27,2021-04-11,2020,Akashiwo sanguínea,49671.54774302901,1,15.515582255388454,42.13001170952434,0.36941137631037724,33.79101505151343,19.72560241209787
14,2023-08-03,2020,Akashiwo sanguínea,72158.38207227385,1,15.74098968285166,95.14130564295554,1.9232087824349042,36.465005259137286,0.919941016663357
28,2023-07-15,2022,Akashiwo sanguínea,29930.151457540393,0,12.331853933721813,91.83754548573962,0.050488559232539254,33.908712129924275,14.772200040503538
19,2021-02-04,2021,Akashiwo sanguínea,95102.84345825395,2,18.934489027089516,9.770721748552091,1.6461116102636202,36.953553843814504,0.2708768878557444
45,2021-04-19,2022,Akashiwo sanguínea,148658.29295753606,3,18.994599337131326,65.04898326827099,0.3028361283446701,34.71587986843983,3.8663761624351967
31,2022-11-29,2023,Akashiwo sanguínea,90295.17828654406,2,13.342667290603927,27.260803446955194,1.3927726896714332,34.88109304392934,2.347427158509461
21,2021-12-22,2022,Akashiwo sanguínea,68878.23509566243,1,21.93944311376496,30.08599026039127,0.3760011171438913,32.954256971637186,9.819683821299304
46,2020-10-10,2021,Akashiwo sanguínea,118145.08325499402,3,22.44936115744664,60.54611851228281,0.39138418824648724,34.03001469647005,6.197445128599089
2,2023-02-14,2022,Akashiwo sanguínea,86824.15173717185,2,11.169789860375307,82.02714365954813,1.4563876687688142,36.27560271172227,4.989435454838644
5,2021-06-19,2021,Akashiwo sanguínea,26393.349997997895,0,29.14683656659697,88.04168963934718,0.8982962565873525,38.07733289165452,15.270530622721845
11,2023-08-24,2021,Akashiwo sanguínea,119097.09888497934,3,12.838187708105707,50.04036303433607,0.6402639029889379,35.549285848746926,16.381487878103904
21,2020-05-24,2021,Akashiwo sanguínea,40390.682505019045,1,20.324010338262028,7.340345195645915,0.5316121797952342,37.71287459854518,13.342726511168168
29,2020-11-19,2023,Akashiwo sanguínea,114970.95480702209,3,10.384262823778478,18.017338251343816,0.9158095461064528,34.74898947078996,6.059978377092157
16,2021-06-09,2023,Akashiwo sanguínea,44834.61101209204,1,24.23356060706616,59.44070074800254,1.545804525361757,38.91370047474034,13.74040882840543
8,2020-02-01,2023,Akashiwo sanguínea,14810.461037036815,0,22.22183910224009,58.19937015783368,0.8194031395799579,39.081903625772036,5.814879386630134
27,2023-12-24,2021,Akashiwo sanguínea,94966.13595319762,2,21.350522129020195,77.86002689977167,0.4693411778898655,33.04989168849214,2.6911798965675904
41,2020-06-06,2020,Akashiwo sanguínea,22872.593232533454,0,24.52169705917335,39.111111925753825,0.7829877221992692,34.97098776735603,17.987046065241515
20,2022-02-22,2023,Akashiwo sanguínea,60628.29728737092,1,14.270886879452775,67.02268967706053,0.707945766587551,34.028288009700745,8.33019366045428
7,2020-02-21,2023,Akashiwo sanguínea,7983.205793381759,0,27.58583214559301,57.51864226237933,0.8729073627272623,39.75436620749909,18.496241145612803
38,2022-12-18,2022,Akashiwo sanguínea,41721.48305952066,1,13.050871572613264,52.98336922480076,0.05840867667154037,39.102767814900076,7.710042551681962
29,2021-04-01,2021,Akashiwo sanguínea,74518.88588749747,1,12.958680620714132,5.840445077416334,1.6309194163698235,39.77240968305383,3.5516166705855046
28,2023-03-02,2022,Akashiwo sanguínea,100703.21687157608,3,19.80537309622696,99.61483764113666,0.877776545650738,35.76811099074618,0.17545252763401908
3,2023-02-09,2021,Akashiwo sanguínea,120419.50697563286,3,25.36533515534959,91.23035495234187,1.7553192945529783,35.68598732197874,1.3515079888886028
9,2021-08-13,2022,Akashiwo sanguínea,64761.4562054937,1,22.650784462972407,2.3821651088031137,0.6339683309648334,38.600208434431956,3.3948908495020858
33,2023-10-05,2020,Akashiwo sanguínea,66547.78264540587,1,28.421342429569435,43.239816530189046,1.1051176646365526,34.44779488507075,12.561394967769239
10,2021-01-06,2021,Akashiwo sanguínea,86814.14928178689,2,25.31019937713652,88.88025638039045,1.3120272810656377,32.34820806506714,3.059546480846145
37,2021-08-15,2021,Akashiwo sanguínea,120037.78738146053,3,26.87578077980991,48.498840546221025,0.8926239185816411,34.396015937964336,12.89037171928403
8,2022-10-25,2023,Akashiwo sanguínea,134736.74775235078,3,14.842459262199515,73.578101419959,0.44286112375629916,32.69342456786139,14.58342170064486
18,2021-02-05,2023,Akashiwo sanguínea,130644.76138129899,3,17.642663768934703,60.818573318515675,0.44928900235463454,38.72190514497084,10.212541039012928
22,2020-02-19,2023,Akashiwo sanguínea,110588.48463090132,3,22.402640710209113,4.191564312049345,1.5470873404026115,34.92220107605425,12.378073661653735
5,2020-03-29,2021,Akashiwo sanguínea,39478.447253857186,1,10.973670065648196,44.91599800232638,1.1493933111166141,35.429690740177016,2.0463355767726332
8,2023-05-20,2021,Akashiwo sanguínea,67041.73366475766,1,21.636143579168767,27.357384415617283,1.679253282818841,34.219781160447575,11.03670695570745
22,2020-04-23,2021,Akashiwo sanguínea,29753.9297317626,0,23.8131528421518,49.56595775433066,0.29103558385544304,34.31289468147835,5.067848879444144
24,2023-07-02,2021,Akashiwo sanguínea,74566.2639041861,1,11.186683858495833,32.12399109725316,1.8611146886167056,38.198271173030705,16.893594267982998
36,2022-04-14,2022,Akashiwo sanguínea,65802.19658206392,1,18.070600986075206,5.389139354172256,0.6586600734553252,34.89576884528218,3.8331176530386557
2,2021-09-02,2023,Akashiwo sanguínea,13252.689191044037,0,26.709199066027054,54.25472466354543,0.9726227940516174,32.033231830976796,19.73939112456652
12,2022-06-20,2023,Akashiwo sanguínea,62092.73949710557,1,23.097116927616753,18.07804882395202,0.2651432583596367,31.289238011375776,19.914058006095637
11,2021-10-09,2021,Akashiwo sanguínea,5456.718063597854,0,19.776014710440574,52.59565201294988,0.8278488214388884,30.19576971600139,12.786397411707584
15,2021-06-03,2020,Akashiwo sanguínea,149688.54199396138,3,13.435778389157374,23.167311024627992,1.6305048275125618,32.78353704781489,1.79075711409868
6,2020-06-23,2021,Akashiwo sanguínea,66610.064220388,1,24.562726680288296,19.987012787576152,0.5030622770695512,37.49406008867103,4.342444476588392
50,2021-04-10,2020,Akashiwo sanguínea,41271.98623487668,1,16.503220641240787,68.61944627031127,0.056057668832225405,33.10399853876298,11.872408401746668
3,2023-02-23,2023,Akashiwo sanguínea,48044.45603609019,1,21.303108226813613,81.90940405135399,1.795818918549724,36.108561739354705,12.187033384573297
50,2023-04-30,2023,Akashiwo sanguínea,37006.97089695376,1,29.420109747679373,16.937896927994977,0.28809483716793194,34.84440605343846,12.083454767713953
33,2023-12-21,2021,Akashiwo sanguínea,49169.43697359158,1,27.64833673226193,40.67376713018229,0.7907922726756826,35.25379360359356,8.75940210567707
32,2023-08-02,2023,Akashiwo sanguínea,138160.11446168044,3,14.552268570310778,47.61546373848892,1.0669063234553622,35.46083502735502,8.610331362773564
23,2022-01-16,2022,Akashiwo sanguínea,130373.41660165816,3,18.09154893222931,46.884982741344636,1.5508225969704033,32.41975640771389,14.890024736085518
22,2023-12-22,2023,Akashiwo sanguínea,129535.95905735274,3,23.873172709709593,67.76660121296692,1.7044037573153288,34.56997711007176,19.59652783148315
13,2021-07-30,2023,Akashiwo sanguínea,109560.33421320585,3,20.9527676571971,61.5782917941743,1.9935597364796207,37.14963628232013,1.8644560454877768
39,2021-04-06,2022,Akashiwo sanguínea,73673.82575631415,1,23.483441187987804,12.961035346525884,0.1612590301796566,34.782188130581694,17.524534442078632
27,2021-03-21,2022,Akashiwo sanguínea,83577.85702376121,2,29.062559548196923,46.33831960509905,0.5469271119413766,36.73773647184694,17.762615221530677
21,2022-02-23,2020,Akashiwo sanguínea,146322.10567124913,3,24.080432232718124,82.9857941175738,0.07300034704309533,32.265730913508825,7.681764872079029
34,2021-10-17,2021,Akashiwo sanguínea,62940.45803890096,1,25.345047905135036,75.80471198550957,1.1897949936247127,39.547441823982915,11.957285466558911
3,2021-10-26,2022,Akashiwo sanguínea,85411.60934950072,2,15.026007342892749,57.755005871654866,0.4702208283346869,38.47730790282376,19.21932674197055
30,2022-09-05,2022,Akashiwo sanguínea,126699.10640549056,3,28.732538237986102,26.292681833925393,1.312316069220637,31.76639319918394,19.750163398462902
22,2020-03-01,2023,Akashiwo sanguínea,90523.38019905474,2,19.127094827206378,3.349214200020434,1.976047965160909,31.690872051384687,10.971204857735007
8,2023-03-14,2022,Akashiwo sanguínea,33720.4495932216,1,13.909507559247249,44.93036451886218,0.28354264037235377,38.785255387007886,1.839142383804726
42,2021-05-03,2021,Akashiwo sanguínea,81345.99211467245,2,26.60468788214619,39.8596994300504,0.03236693990964712,37.44626660029952,17.319904781426494
4,2023-09-11,2023,Akashiwo sanguínea,118718.41170906676,3,27.251634425490874,53.65308148067028,1.297316268400822,33.58057083426567,14.233334559780495
22,2020-05-19,2022,Akashiwo sanguínea,118780.10812041606,3,13.953286183321584,46.30301397101201,1.6436619391867764,37.133122805216644,11.459646920948511
7,2023-07-03,2022,Akashiwo sanguínea,51036.75448175429,1,15.390854833970577,54.68441361825056,0.9758203110013683,34.87187708126761,15.718310588070775
37,2022-07-16,2023,Akashiwo sanguínea,140540.83295059222,3,16.056671981933018,59.92900093440219,1.2668896985687887,33.58512799960903,2.1889686410346076
4,2020-04-27,2021,Akashiwo sanguínea,69336.47612545328,1,13.483804951804451,24.731172678746404,0.3023707601778789,34.98358317647869,9.745579713973115
40,2023-03-30,2023,Akashiwo sanguínea,54423.93460243816,1,23.495063612775077,43.1112723002439,0.434732633446252,34.11841236027429,3.3007160522230072
2,2022-05-25,2022,Akashiwo sanguínea,65943.22200738102,1,20.982569810449032,58.97093201233938,0.06993368126889199,31.543671440022223,10.92662428790792
39,2020-05-11,2020,Akashiwo sanguínea,115202.90583310548,3,25.739037884199604,44.318819423075276,0.29035370673870053,33.77505871060544,18.185604961642373
26,2021-04-13,2021,Akashiwo sanguínea,69772.82549505186,1,23.78026140817509,48.93475019172603,1.2750599332516206,30.729147042736958,9.581405628624296
50,2020-01-16,2023,Akashiwo sanguínea,23262.14247805249,0,14.13553392904612,38.54870753076335,1.052405248448925,32.1020516451633,5.9737587072041975
27,2021-08-16,2021,Akashiwo sanguínea,145356.4344826292,3,13.096307529333835,93.28854558756244,0.32505740286632334,32.70497747285045,1.9649593591793635
22,2020-03-21,2023,Akashiwo sanguínea,66054.86674696386,1,24.016579068384257,2.911176545632066,1.3596523935000595,35.13330944952338,18.29677400632369
25,2022-09-18,2021,Akashiwo sanguínea,135838.86481992836,3,29.730642925769132,77.97328954711439,1.6140865432879932,38.53292490030765,0.2047607311180033
34,2021-07-28,2020,Akashiwo sanguínea,86152.52892163146,2,20.473931201700058,5.907491753997607,1.475738665039083,30.45142661066947,8.073156029043542
30,2020-04-29,2021,Akashiwo sanguínea,113921.36109229931,3,23.82869120940812,16.657529369690018,0.07353055543832765,35.196089284067384,7.416890497299375
22,2021-08-12,2021,Akashiwo sanguínea,123191.03551181353,3,11.20315020060048,1.1099030889582528,0.51776671443027,33.36864249931075,18.27737425226321
48,2021-09-06,2020,Akashiwo sanguínea,18480.81020141627,0,13.214802104459322,9.039371058309575,0.13579367034186762,39.45312345401412,15.18589519462752
39,2022-03-12,2020,Akashiwo sanguínea,117379.11889841626,3,16.02380036272823,91.05300187337758,0.3162907710269782,36.280508535345625,9.13320997176463
34,2020-10-11,2021,Akashiwo sanguínea,30436.798064072595,3,26.844062971793722,19.042551630569715,0.4306130813810001,30.39428904706857,19.131765054675732
2,2021-09-27,2022,Akashiwo sanguínea,101324.204806169,3,20.992151995461697,50.18688428896373,1.4789696427114853,33.14577378184494,18.88868582577956
30,2023-03-01,2022,Akashiwo sanguínea,76984.72582838815,1,10.568434369148068,60.307550927827606,1.3838067073339109,37.358017921494266,16.23492808435549
25,2020-07-05,2020,Akashiwo sanguínea,6707.173034647201,0,28.98257202254784,90.36168335387978,1.988768375752076,38.36759027899527,10.474044906956227
29,2021-11-28,2023,Akashiwo sanguínea,72878.92192451106,1,19.95833471693011,36.436482431195024,1.4770767392631219,37.219928940036546,18.783285953517797
20,2021-10-09,2021,Akashiwo sanguínea,39454.16533674557,1,28.955848854154507,83.22053644192528,1.5568680374566555,37.063813996403155,8.279874881471939
5,2020-09-03,2021,Akashiwo sanguínea,92959.58090489273,2,21.80291823118561,14.043926167747756,0.8416918392973429,31.086723380248568,9.98357919391869
26,2022-08-14,2023,Akashiwo sanguínea,49550.76842376005,1,29.920885770399053,51.939798401673244,1.0932186677578812,30.822966917014366,15.802288912868098
44,2023-08-10,2023,Akashiwo sanguínea,61017.97646792489,1,17.28690496055338,25.274182934067102,1.009889386273758,30.301838026796826,14.546002415228255
19,2022-09-28,2023,Akashiwo sanguínea,131374.09404621998,3,21.55057285873962,37.59515426303896,1.6015365510674828,33.72643650598967,0.20241411151676214
22,2021-06-26,2023,Akashiwo sanguínea,84712.47557827845,2,20.51226561387631,36.57926926051231,0.7555635471425204,34.513814253660584,1.5536819717403216
18,2021-06-11,2023,Akashiwo sanguínea,91180.24789087362,2,12.748615167127927,12.744929893559654,1.2096442118564465,37.57181703337915,5.686302327661734
10,2023-03-22,2021,Akashiwo sanguínea,59555.39616519265,1,16.24202921059051,18.271002685799708,1.1411706856744774,33.96891865459527,10.11659308947426
12,2023-07-16,2022,Akashiwo sanguínea,122621.76070107648,3,17.097305324676533,0.6841274515485662,1.8993191901855928,39.67961775886289,14.961885666154222
16,2021-01-26,2020,Akashiwo sanguínea,18161.15742197724,0,22.0989929265391,33.82370838859162,1.7975214485466313,38.455550410673965,17.33662556557224
39,2021-05-03,2020,Akashiwo sanguínea,131256.466276541,3,17.356631555168832,0.36679744766494604,0.8536570638772365,38.224362216270286,19.49243681625858
35,2023-03-01,2023,Akashiwo sanguínea,115840.16305281209,3,15.940157746914194,49.40252172716225,0.4854871668567067,38.089461239553785,2.757677599852626
39,2022-04-07,2021,Akashiwo sanguínea,50921.23230364788,1,24.481654373166123,95.74893134604676,1.4855857557273748,39.078656335321995,16.31882071262439
28,2022-07-31,2021,Akashiwo sanguínea,26847.92717688081,0,16.442636709185727,20.565120186937136,1.407407231379436,30.85270793787909,0.7766270068136305
37,2021-02-01,2020,Akashiwo sanguínea,26063.528983492706,0,21.257789449690655,20.661949979284543,1.7679265809063516,34.61798098093006,5.205827622456518
23,2022-09-07,2023,Akashiwo sanguínea,42650.039574863484,1,27.16323633390607,73.52111917007463,1.4876279268424841,38.70005858162131,6.027201545095915
32,2022-01-03,2022,Akashiwo sanguínea,83775.99954529486,2,26.685484753907474,7.22975088728024,1.028791713061197,36.2724804428304,9.009891208271725
24,2022-08-27,2023,Akashiwo sanguínea,139803.07259586308,3,29.411081475462936,24.854409513893394,1.8370240510144467,34.54752649542921,17.641688247905932
7,2022-08-31,2021,Akashiwo sanguínea,148068.18080851185,3,28.775585280231084,22.90773084599753,1.702001448900844,31.92997287411119,12.192784819745066
24,2022-05-12,2021,Akashiwo sanguínea,12533.956676865017,0,28.10696282830414,75.76590985860507,0.5746240306315398,33.99096139260855,5.701266346740226
18,2021-02-26,2020,Akashiwo sanguínea,17118.717168304192,0,18.775822201755563,26.457156059291776,0.16928857755188043,30.596129697547088,3.472306582434963
45,2023-02-12,2021,Akashiwo sanguínea,37058.01020452759,1,16.93683066642094,11.31707719396231,0.6407157554573395,35.56943288881299,10.841290110991324
9,2023-05-07,2020,Akashiwo sanguínea,98285.19052894315,2,22.767548582759392,55.92709653557516,1.4411987244101774,33.15176273557578,12.166995436661171
43,2022-07-13,2023,Akashiwo sanguínea,116262.17579304992,3,10.312389017019886,42.04869673730944,1.9897740753578896,34.5588977353122,5.645943292351506
35,2023-05-07,2020,Akashiwo sanguínea,27868.389779366065,0,24.041349200573247,4.424931406440669,1.0696131105069226,37.21380245989495,5.757749321110783
26,2020-09-12,2022,Akashiwo sanguínea,3378.9223049430993,0,18.147478193855296,96.69435348654552,0.9255546428563279,30.43447214315618,3.617298618369471
8,2022-06-02,2020,Akashiwo sanguínea,93135.08640376857,2,27.704369371059226,21.721584696049035,0.29105391996723284,31.929699461823212,6.665956366074564
19,2022-04-24,2020,Akashiwo sanguínea,81920.66076081505,2,23.993822544019544,43.46539703088392,0.7698471187787566,38.81199929357522,5.739774289744018
